ID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
48498,18225.00,18225.00,0.12,36 months,debt_consolidation,0.21,MN,MORTGAGE,4850,700-704,7.00,37592.00,0.00,3 years
78104,21000.00,21000.00,0.18,60 months,debt_consolidation,0.22,CO,RENT,16416.67,700-704,21.00,62549.00,1.00,1 year
24376,20000.00,20000.00,0.17,60 months,debt_consolidation,0.07,WA,OWN,4000,700-704,6.00,5845.00,0.00,10+ years
93318,18000.00,18000.00,0.12,36 months,debt_consolidation,0.19,IL,RENT,3333.33,665-669,15.00,26573.00,0.00,10+ years
88361,12000.00,12000.00,0.07,36 months,credit_card,0.11,WA,RENT,12500,730-734,12.00,15445.00,0.00,3 years
9664,4500.00,4500.00,0.07,36 months,debt_consolidation,0.15,WV,MORTGAGE,2666.67,790-794,7.00,2705.00,0.00,7 years
50460,2225.00,2225.00,0.15,36 months,credit_card,0.24,.,MORTGAGE,3250,670-674,9.00,26854.00,1.00,n/a
5821,20000.00,19850.00,0.13,36 months,debt_consolidation,0.09,GA,RENT,5458.33,705-709,7.00,15389.00,0.00,2 years
102514,7000.00,711.54,0.15,36 months,major_purchase,0.19,CO,MORTGAGE,3833,650-654,13.00,12634.00,0.00,2 years
4843,10000.00,9950.00,0.09,36 months,debt_consolidation,0.14,CO,RENT,3125,785-789,5.00,417.00,2.00,1 year
49539,3000.00,3000.00,0.11,36 months,other,0.16,DE,RENT,2000,705-709,5.00,1750.00,1.00,2 years
26914,10000.00,9975.00,0.07,36 months,home_improvement,0.28,CA,MORTGAGE,2500,780-784,5.00,1230.00,2.00,1 year
41993,35000.00,35000.00,0.18,36 months,debt_consolidation,0.12,MA,MORTGAGE,13333.33,690-694,12.00,21393.00,1.00,10+ years
17236,5000.00,5000.00,0.13,36 months,wedding,0.17,PA,MORTGAGE,3250,665-669,18.00,4656.00,0.00,3 years
54428,21000.00,21000.00,0.14,36 months,other,0.08,CA,RENT,7916.67,705-709,6.00,6524.00,1.00,1 year
53002,18000.00,18000.00,0.09,36 months,home_improvement,0.13,NV,MORTGAGE,10500,730-734,15.00,4856.00,2.00,< 1 year
49950,20000.00,20000.00,0.23,60 months,debt_consolidation,0.02,CA,RENT,12500,665-669,5.00,5407.00,0.00,5 years
49712,4200.00,4200.00,0.08,36 months,debt_consolidation,0.07,IL,OWN,10416.67,735-739,15.00,10819.00,1.00,2 years
75159,14075.00,14075.00,0.15,36 months,debt_consolidation,0.26,VA,OWN,4000,680-684,13.00,11907.00,2.00,5 years
102309,14400.00,5325.00,0.14,36 months,credit_card,0.23,MO,MORTGAGE,4583.33,685-689,13.00,17568.00,4.00,10+ years
98544,12000.00,12000.00,0.16,36 months,home_improvement,0.05,WI,MORTGAGE,2916.67,670-674,13.00,10360.00,2.00,5 years
34871,8800.00,8800.00,0.14,36 months,debt_consolidation,0.10,IL,RENT,3833.33,695-699,4.00,8130.00,1.00,4 years
53046,5000.00,5000.00,0.10,36 months,credit_card,0.18,OK,MORTGAGE,3333.33,695-699,9.00,5330.00,0.00,6 years
8378,7500.00,7475.00,0.11,36 months,home_improvement,0.08,TX,MORTGAGE,7083.33,800-804,9.00,2245.00,7.00,8 years
43700,7200.00,7200.00,0.20,60 months,other,0.02,NY,RENT,5500,660-664,13.00,2130.00,0.00,9 years
97076,30000.00,30000.00,0.15,36 months,debt_consolidation,0.15,NJ,RENT,8333.33,680-684,21.00,29060.00,1.00,8 years
15094,5000.00,4985.44,0.07,36 months,debt_consolidation,0.11,CT,OWN,4166.67,755-759,6.00,16666.00,1.00,5 years
49367,30000.00,30000.00,0.23,36 months,debt_consolidation,0.18,IL,RENT,8791.67,660-664,13.00,28012.00,2.00,6 years
38892,20000.00,20000.00,0.12,36 months,debt_consolidation,0.15,TX,MORTGAGE,10416.67,720-724,12.00,26179.00,2.00,1 year
33269,2400.00,2400.00,0.17,36 months,other,0.17,WA,RENT,2700,690-694,3.00,3418.00,1.00,3 years
99766,30000.00,30000.00,0.10,36 months,debt_consolidation,0.22,SD,MORTGAGE,8000,715-719,14.00,33218.00,0.00,10+ years
16672,24000.00,23665.54,0.10,60 months,debt_consolidation,0.17,DC,RENT,7695.08,805-809,6.00,1502.00,0.00,9 years
85216,17500.00,17500.00,0.09,36 months,debt_consolidation,0.11,UT,MORTGAGE,25000,730-734,9.00,34545.00,0.00,6 years
70427,8450.00,8450.00,0.18,36 months,small_business,0.22,CA,OWN,2083.33,660-664,14.00,7352.00,2.00,3 years
51795,12000.00,12000.00,0.16,36 months,credit_card,NA,TX,MORTGAGE,7083.33,665-669,16.00,16993.00,2.00,7 years
28764,5000.00,5000.00,0.14,60 months,debt_consolidation,0.11,NC,MORTGAGE,3083,710-714,5.00,1073.00,2.00,2 years
16900,3600.00,3575.00,0.07,36 months,debt_consolidation,0.19,CO,RENT,1500,715-719,7.00,4298.00,0.00,< 1 year
20329,15875.00,15818.07,0.15,60 months,debt_consolidation,0.22,CA,RENT,3000,720-724,5.00,14289.00,2.00,2 years
79611,2350.00,2350.00,0.14,36 months,credit_card,0.11,WA,MORTGAGE,1833.33,725-729,3.00,7463.00,1.00,n/a
41977,20000.00,20000.00,0.12,36 months,debt_consolidation,0.15,CA,RENT,4583.33,720-724,15.00,16575.00,2.00,5 years
19344,15000.00,14975.00,0.15,60 months,debt_consolidation,0.08,NC,MORTGAGE,4407,720-724,8.00,15818.00,1.00,n/a
74368,8000.00,7950.00,0.08,36 months,home_improvement,0.13,IL,MORTGAGE,3500,725-729,8.00,6834.00,2.00,5 years
52759,25000.00,25000.00,0.08,36 months,debt_consolidation,0.02,OR,RENT,7500,765-769,4.00,4329.00,0.00,4 years
82216,15000.00,15000.00,0.09,36 months,debt_consolidation,0.14,CA,MORTGAGE,9583.33,735-739,10.00,13427.00,3.00,5 years
59117,1400.00,1400.00,0.10,36 months,vacation,0.27,NV,MORTGAGE,4683.33,730-734,6.00,6466.00,0.00,2 years
74097,9950.00,9925.00,0.13,36 months,debt_consolidation,0.24,MI,MORTGAGE,2500,705-709,17.00,16618.00,1.00,10+ years
33148,3000.00,3000.00,0.10,36 months,wedding,0.05,IL,OWN,4166.67,710-714,9.00,7321.00,3.00,6 years
51810,10400.00,10400.00,0.12,36 months,credit_card,0.19,MA,RENT,3333.33,690-694,11.00,11964.00,0.00,10+ years
83646,14550.00,14550.00,0.13,36 months,debt_consolidation,0.21,WA,MORTGAGE,4583.33,685-689,7.00,20141.00,0.00,10+ years
76173,7000.00,7000.00,0.12,36 months,debt_consolidation,0.32,SC,MORTGAGE,3916.67,695-699,9.00,11648.00,3.00,10+ years
89438,35000.00,35000.00,0.20,60 months,credit_card,0.22,IL,MORTGAGE,13333.33,690-694,12.00,46937.00,0.00,3 years
30255,3725.00,3725.00,0.11,36 months,credit_card,0.19,NY,RENT,11666.67,695-699,21.00,43987.00,0.00,10+ years
71531,3900.00,3900.00,0.12,36 months,debt_consolidation,0.08,HI,MORTGAGE,2583.33,685-689,8.00,3724.00,0.00,1 year
82722,18000.00,18000.00,0.19,60 months,debt_consolidation,0.06,MD,MORTGAGE,7500,690-694,8.00,20675.00,1.00,10+ years
102519,7500.00,0.00,0.11,36 months,credit_card,0.11,AL,MORTGAGE,3750,685-689,15.00,5148.00,7.00,6 years
32747,3600.00,3600.00,0.17,36 months,vacation,0.13,NY,RENT,8750,670-674,8.00,51176.00,1.00,1 year
17,5400.00,200.00,0.08,36 months,educational,0.03,GA,RENT,666.67,760-764,4.00,1321.00,0.00,< 1 year
89837,4000.00,4000.00,0.17,36 months,debt_consolidation,0.16,TX,MORTGAGE,3750,665-669,7.00,13284.00,1.00,4 years
43260,20000.00,20000.00,0.13,60 months,debt_consolidation,0.18,RI,MORTGAGE,4500,735-739,13.00,22946.00,1.00,10+ years
28663,4075.00,4075.00,0.05,36 months,home_improvement,0.23,NC,MORTGAGE,3750,770-774,6.00,34103.00,1.00,6 years
96659,4200.00,4175.00,0.09,36 months,car,0.10,NC,MORTGAGE,3041.67,810-814,4.00,1548.00,0.00,10+ years
87554,24000.00,23950.00,0.25,36 months,debt_consolidation,0.29,NH,MORTGAGE,10737.5,660-664,26.00,34602.00,2.00,10+ years
34411,10000.00,10000.00,0.06,36 months,major_purchase,0.05,MD,MORTGAGE,13750,775-779,12.00,4357.00,0.00,10+ years
96028,6000.00,6000.00,0.14,36 months,debt_consolidation,0.16,KS,RENT,5083.33,670-674,11.00,10373.00,0.00,4 years
79282,6000.00,6000.00,0.16,36 months,credit_card,0.21,TX,MORTGAGE,4183.33,665-669,10.00,7335.00,1.00,4 years
80129,4000.00,3925.00,0.14,36 months,credit_card,0.12,FL,MORTGAGE,8583.33,675-679,9.00,36943.00,1.00,10+ years
13386,16000.00,7925.00,0.16,60 months,debt_consolidation,0.17,MO,MORTGAGE,5500,680-684,6.00,6842.00,0.00,9 years
99914,10000.00,10000.00,0.13,36 months,debt_consolidation,0.20,MI,RENT,5416.67,675-679,9.00,8066.00,0.00,10+ years
59272,1200.00,1200.00,0.08,36 months,other,0.09,NY,MORTGAGE,3833.33,730-734,14.00,350.00,1.00,7 years
23437,21000.00,20925.00,0.10,36 months,credit_card,0.14,CA,RENT,6250,730-734,8.00,21102.00,0.00,2 years
15510,5000.00,5000.00,0.06,36 months,major_purchase,0.16,NY,OWN,5416.67,760-764,11.00,4979.00,0.00,10+ years
4227,3000.00,.,0.09,36 months,other,0.04,MA,MORTGAGE,4167,765-769,4.00,7074.00,0.00,5 years
94950,12000.00,12000.00,0.14,36 months,moving,0.20,NY,RENT,4166.67,760-764,8.00,14163.00,0.00,2 years
91394,12000.00,11975.00,0.08,36 months,debt_consolidation,0.13,VA,RENT,10000,705-709,9.00,23474.00,0.00,< 1 year
51257,18225.00,18225.00,0.18,36 months,debt_consolidation,0.23,VA,RENT,3083.33,675-679,6.00,17128.00,1.00,3 years
22561,7000.00,7000.00,0.07,36 months,debt_consolidation,0.17,CA,RENT,4583.33,735-739,13.00,6897.00,0.00,5 years
33667,25000.00,25000.00,0.14,36 months,debt_consolidation,0.15,MA,MORTGAGE,9000,705-709,11.00,22364.00,3.00,7 years
74764,18000.00,18000.00,0.18,36 months,debt_consolidation,0.21,CA,RENT,9333.33,675-679,12.00,37526.00,1.00,6 years
24320,6000.00,6000.00,0.15,36 months,credit_card,0.20,KS,OWN,4583.33,665-669,13.00,8077.00,1.00,1 year
15867,.,7000.00,0.07,36 months,credit_card,0.07,CA,RENT,5000,715-719,8.00,7612.00,0.00,3 years
30817,24000.00,23975.00,0.17,60 months,small_business,0.09,OR,RENT,5000,705-709,4.00,323.00,1.00,10+ years
54010,8400.00,8400.00,0.11,36 months,debt_consolidation,0.08,LA,RENT,2083.33,720-724,7.00,4282.00,1.00,9 years
78792,25225.00,25225.00,0.12,36 months,debt_consolidation,0.31,CA,MORTGAGE,6500,715-719,8.00,11736.00,0.00,10+ years
925,6400.00,6350.00,0.10,36 months,debt_consolidation,0.08,NJ,MORTGAGE,5166.67,710-714,5.00,5815.00,2.00,10+ years
7518,10000.00,10000.00,0.15,36 months,debt_consolidation,0.16,FL,MORTGAGE,3416.67,685-689,24.00,16591.00,0.00,10+ years
30138,25000.00,25000.00,0.15,60 months,debt_consolidation,0.18,KS,MORTGAGE,8917,730-734,10.00,22566.00,1.00,10+ years
57169,35000.00,35000.00,0.18,60 months,debt_consolidation,0.28,MD,RENT,8083.33,725-729,15.00,29300.00,0.00,10+ years
73232,2800.00,2800.00,0.09,36 months,other,0.28,VA,RENT,3250,700-704,13.00,22401.00,0.00,10+ years
102637,24000.00,9675.00,0.17,36 months,debt_consolidation,0.13,FL,RENT,18483,670-674,14.00,40099.00,6.00,5 years
49403,24000.00,24000.00,0.24,60 months,debt_consolidation,0.21,VA,RENT,4583.33,665-669,13.00,28399.00,1.00,10+ years
17157,15000.00,10825.00,0.10,60 months,debt_consolidation,0.12,AZ,MORTGAGE,1958.33,745-749,8.00,3584.00,1.00,2 years
103948,16000.00,15850.00,0.11,36 months,credit_card,0.18,CA,MORTGAGE,6666.67,725-729,7.00,18659.00,4.00,5 years
51812,6075.00,6075.00,0.08,36 months,debt_consolidation,0.28,OR,RENT,1083.33,720-724,8.00,11539.00,0.00,n/a
1324,4000.00,0.00,0.08,36 months,other,0.11,GA,RENT,3417,790-794,11.00,2775.00,3.00,1 year
59387,4500.00,4500.00,0.09,36 months,credit_card,0.18,UT,RENT,2166.67,700-704,8.00,5361.00,0.00,4 years
54649,14000.00,14000.00,0.06,36 months,credit_card,0.20,CT,MORTGAGE,6000,765-769,13.00,4140.00,0.00,8 years
34983,13250.00,13250.00,0.07,36 months,debt_consolidation,0.29,IL,MORTGAGE,5750,750-754,12.00,7174.00,3.00,8 years
53897,10000.00,10000.00,0.12,36 months,debt_consolidation,0.18,CA,MORTGAGE,5000,685-689,7.00,13202.00,0.00,10+ years
65855,3600.00,3600.00,0.12,36 months,debt_consolidation,0.27,CA,OWN,3333.33,695-699,15.00,12153.00,1.00,10+ years
79088,15000.00,15000.00,0.14,60 months,debt_consolidation,0.03,NY,RENT,7236.67,750-754,3.00,3335.00,0.00,2 years
39548,10000.00,10000.00,0.13,36 months,credit_card,0.06,CA,MORTGAGE,4166.67,695-699,5.00,8899.00,2.00,10+ years
3201,16400.00,12136.46,0.14,36 months,small_business,0.17,VA,MORTGAGE,6074.17,680-684,14.00,23831.00,2.00,1 year
8102,18000.00,17975.00,0.13,36 months,credit_card,0.06,IL,MORTGAGE,8333.33,690-694,13.00,14838.00,0.00,10+ years
83672,20000.00,20000.00,0.15,36 months,debt_consolidation,0.27,CA,RENT,5250,690-694,11.00,11343.00,1.00,6 years
63101,8400.00,8400.00,0.14,36 months,debt_consolidation,0.12,CA,RENT,3333.33,670-674,11.00,2060.00,0.00,< 1 year
79371,7200.00,7200.00,0.17,36 months,debt_consolidation,0.20,CA,RENT,2500,670-674,14.00,4539.00,1.00,< 1 year
72750,15000.00,15000.00,0.09,36 months,debt_consolidation,0.09,MO,RENT,7500,740-744,8.00,8343.00,1.00,< 1 year
45821,7000.00,7000.00,0.09,36 months,small_business,0.16,PA,MORTGAGE,4700,700-704,12.00,7012.00,0.00,1 year
24542,6000.00,6000.00,0.07,36 months,credit_card,0.19,IL,RENT,2100,715-719,8.00,2376.00,0.00,2 years
88842,35000.00,35000.00,0.20,60 months,debt_consolidation,0.13,PA,MORTGAGE,10416.67,685-689,14.00,26487.00,4.00,2 years
30986,13800.00,13800.00,0.17,60 months,medical,0.02,NY,RENT,4166.67,710-714,3.00,2766.00,0.00,8 years
73473,6000.00,6000.00,0.08,36 months,wedding,0.21,IL,RENT,3750,715-719,12.00,4318.00,0.00,10+ years
102444,2200.00,-0.01,0.14,36 months,credit_card,0.10,NJ,RENT,3333.33,640-644,10.00,11606.00,1.00,3 years
33008,3500.00,3500.00,0.08,36 months,other,0.22,VA,MORTGAGE,7247,710-714,11.00,9592.00,0.00,< 1 year
99967,7000.00,7000.00,0.18,36 months,debt_consolidation,0.30,TX,RENT,4333.33,675-679,16.00,6922.00,1.00,4 years
81939,25000.00,25000.00,0.20,60 months,debt_consolidation,0.01,MN,MORTGAGE,5666.67,700-704,6.00,92.00,0.00,10+ years
91179,32350.00,32350.00,0.18,36 months,debt_consolidation,0.20,CT,OWN,6000,660-664,15.00,39513.00,1.00,3 years
34802,7200.00,7200.00,0.13,36 months,debt_consolidation,0.15,CA,RENT,5000,725-729,4.00,17268.00,0.00,1 year
66880,12000.00,12000.00,0.13,36 months,debt_consolidation,0.06,NY,RENT,13166.67,680-684,8.00,8426.00,0.00,5 years
76696,4575.00,4575.00,0.11,36 months,credit_card,0.21,TX,OWN,1280,690-694,8.00,9484.00,0.00,< 1 year
48048,12800.00,12800.00,0.12,36 months,debt_consolidation,0.22,CA,RENT,4750,695-699,16.00,14291.00,0.00,< 1 year
31842,23400.00,23400.00,0.07,36 months,debt_consolidation,0.16,TX,RENT,5580,740-744,6.00,2086.00,0.00,1 year
82673,35000.00,35000.00,0.08,36 months,debt_consolidation,0.20,VA,MORTGAGE,12083.33,770-774,15.00,35242.00,0.00,10+ years
50921,9000.00,8975.00,0.16,36 months,debt_consolidation,0.11,MO,RENT,3750,675-679,7.00,6599.00,1.00,10+ years
27425,4200.00,4200.00,0.11,36 months,car,0.12,GA,RENT,3000,695-699,11.00,10067.00,0.00,7 years
27201,12000.00,12000.00,0.12,60 months,home_improvement,0.04,GA,MORTGAGE,3583.33,755-759,5.00,3942.00,2.00,2 years
98167,20000.00,20000.00,0.24,60 months,debt_consolidation,0.19,VA,MORTGAGE,6266.67,660-664,25.00,10784.00,3.00,10+ years
23829,21000.00,20950.00,0.19,60 months,debt_consolidation,0.20,FL,MORTGAGE,6750,690-694,14.00,24763.00,0.00,< 1 year
83768,12000.00,12000.00,0.17,36 months,credit_card,0.15,NJ,OWN,4583.33,665-669,12.00,9145.00,1.00,10+ years
104069,10000.00,9875.00,0.14,36 months,other,0.16,TX,RENT,2250,680-684,3.00,13398.00,4.00,10+ years
32636,18400.00,18375.00,0.19,60 months,debt_consolidation,0.23,VA,MORTGAGE,7400,705-709,14.00,10439.00,2.00,10+ years
29016,2500.00,2500.00,0.12,36 months,debt_consolidation,0.10,RI,RENT,6250,680-684,10.00,11131.00,3.00,10+ years
19235,6500.00,6500.00,0.06,36 months,credit_card,0.23,TX,MORTGAGE,6400,730-734,11.00,7435.00,0.00,8 years
60201,5500.00,5500.00,0.19,36 months,home_improvement,0.02,GA,OWN,7500,660-664,3.00,2530.00,1.00,7 years
3862,7000.00,6894.01,0.13,36 months,debt_consolidation,0.07,NJ,MORTGAGE,5000,695-699,7.00,11391.00,1.00,5 years
98445,9000.00,9000.00,0.17,36 months,credit_card,0.25,CA,RENT,5166.67,675-679,14.00,5852.00,1.00,10+ years
98510,21850.00,21850.00,0.17,60 months,debt_consolidation,0.22,MD,OWN,4166.67,710-714,14.00,20971.00,0.00,4 years
31456,1000.00,1000.00,0.11,36 months,debt_consolidation,0.21,CA,RENT,4666.67,670-674,16.00,26558.00,0.00,10+ years
49957,24000.00,23975.00,0.15,36 months,debt_consolidation,0.15,WA,MORTGAGE,6666.67,685-689,13.00,17521.00,0.00,5 years
72277,13475.00,13475.00,0.12,36 months,debt_consolidation,0.28,FL,MORTGAGE,5666.67,705-709,12.00,7722.00,1.00,7 years
62537,7000.00,7000.00,0.18,36 months,other,0.32,NY,RENT,3333.33,665-669,12.00,35604.00,3.00,7 years
46215,3800.00,3800.00,0.15,36 months,debt_consolidation,0.23,CA,RENT,3666.67,670-674,11.00,13883.00,1.00,< 1 year
92051,3625.00,3625.00,0.16,36 months,small_business,0.22,NY,MORTGAGE,6666.67,720-724,12.00,3226.00,5.00,2 years
62166,30000.00,30000.00,0.19,36 months,debt_consolidation,0.15,CO,MORTGAGE,9166.67,685-689,20.00,22299.00,1.00,< 1 year
102902,7000.00,6975.00,0.14,36 months,debt_consolidation,0.22,NJ,RENT,4166.67,675-679,7.00,60550.00,3.00,10+ years
74939,5000.00,5000.00,0.08,36 months,debt_consolidation,0.07,NY,RENT,8666.67,710-714,9.00,4572.00,0.00,1 year
53567,2000.00,2000.00,0.15,36 months,moving,0.21,NC,RENT,2766.67,670-674,5.00,2162.00,3.00,< 1 year
26129,18000.00,18000.00,0.07,36 months,credit_card,0.09,NY,OWN,4250,755-759,5.00,19566.00,0.00,10+ years
47926,15575.00,15550.00,0.14,36 months,major_purchase,0.18,TX,MORTGAGE,6250,710-714,18.00,5591.00,2.00,< 1 year
95456,21850.00,21850.00,0.23,60 months,medical,0.27,IL,MORTGAGE,5833.33,675-679,21.00,29643.00,2.00,3 years
100674,24000.00,24000.00,0.14,36 months,debt_consolidation,0.16,CA,MORTGAGE,7500,670-674,5.00,2426.00,0.00,10+ years
3656,1900.00,1900.00,0.13,36 months,home_improvement,0.23,UT,MORTGAGE,2860,670-674,9.00,24209.00,2.00,< 1 year
91702,10000.00,10000.00,0.09,36 months,home_improvement,0.11,GA,MORTGAGE,6666.67,695-699,15.00,14593.00,1.00,6 years
91915,12000.00,12000.00,0.16,36 months,debt_consolidation,0.29,CT,RENT,5666.67,660-664,21.00,16822.00,2.00,3 years
28451,12375.00,12325.00,0.13,36 months,debt_consolidation,0.25,AZ,MORTGAGE,4416.67,675-679,7.00,32725.00,0.00,9 years
89755,4000.00,4000.00,0.12,36 months,debt_consolidation,0.26,WI,MORTGAGE,3333.33,705-709,8.00,24937.00,0.00,1 year
65567,8000.00,8000.00,0.18,36 months,small_business,0.29,MN,RENT,2083.33,670-674,4.00,9059.00,0.00,6 years
7687,5500.00,5400.00,0.07,36 months,credit_card,0.20,MO,MORTGAGE,3916.67,750-754,15.00,10254.00,1.00,< 1 year
8716,12000.00,12000.00,0.18,36 months,debt_consolidation,0.22,TX,MORTGAGE,5833.33,680-684,10.00,11074.00,3.00,2 years
26789,12000.00,12000.00,0.13,60 months,home_improvement,0.17,GA,MORTGAGE,9166.67,710-714,11.00,25165.00,0.00,2 years
95117,18000.00,18000.00,0.16,36 months,credit_card,0.18,CA,MORTGAGE,5250,670-674,11.00,9379.00,1.00,5 years
30753,1500.00,1500.00,0.13,36 months,other,0.21,MO,MORTGAGE,5000,690-694,15.00,38176.00,1.00,4 years
43612,17000.00,17000.00,0.08,36 months,car,0.27,CA,RENT,3083.33,735-739,12.00,16756.00,0.00,10+ years
43622,8000.00,8000.00,0.08,36 months,vacation,0.00,NY,RENT,7300,795-799,2.00,0.00,0.00,10+ years
99334,12000.00,12000.00,0.13,36 months,debt_consolidation,0.18,NC,RENT,3916.67,690-694,14.00,12134.00,0.00,8 years
48894,6950.00,6950.00,0.11,36 months,credit_card,0.21,IL,OWN,4583.33,685-689,7.00,18814.00,0.00,10+ years
87526,15000.00,15000.00,0.14,36 months,debt_consolidation,0.16,CA,RENT,9166.67,700-704,15.00,24563.00,1.00,< 1 year
43610,5000.00,5000.00,0.08,36 months,other,0.11,FL,RENT,1666.67,750-754,4.00,7968.00,0.00,10+ years
43556,9000.00,9000.00,0.11,36 months,small_business,0.22,NC,RENT,3000,700-704,6.00,4602.00,0.00,< 1 year
85720,18550.00,18550.00,0.12,36 months,debt_consolidation,0.11,FL,MORTGAGE,3941,710-714,14.00,9438.00,0.00,n/a
58569,10000.00,10000.00,0.10,36 months,credit_card,0.07,MA,RENT,4583.33,705-709,14.00,13511.00,0.00,7 years
88490,35000.00,35000.00,0.19,60 months,credit_card,0.13,CA,MORTGAGE,9166.67,690-694,7.00,26633.00,0.00,1 year
99189,15000.00,15000.00,0.10,36 months,credit_card,0.19,CA,MORTGAGE,5000,700-704,13.00,33389.00,0.00,10+ years
96412,13200.00,13200.00,0.14,36 months,debt_consolidation,0.29,CA,RENT,3833.33,695-699,9.00,8568.00,1.00,10+ years
21477,30000.00,29750.38,0.20,60 months,debt_consolidation,0.20,GA,OWN,6250,700-704,2.00,7143.00,0.00,10+ years
48412,14000.00,14000.00,0.13,36 months,debt_consolidation,0.08,CA,OWN,10416.67,730-734,4.00,4776.00,0.00,7 years
22132,20000.00,17724.90,0.11,60 months,moving,0.03,NC,MORTGAGE,6125,755-759,5.00,17797.00,0.00,2 years
51070,10000.00,10000.00,0.15,36 months,debt_consolidation,0.12,CA,RENT,2791.67,710-714,6.00,12139.00,1.00,3 years
59014,10000.00,10000.00,0.11,36 months,credit_card,0.26,MA,RENT,3750,720-724,8.00,6891.00,1.00,4 years
32982,11000.00,11000.00,0.12,36 months,debt_consolidation,0.08,TX,OWN,3820.27,685-689,7.00,6844.00,0.00,2 years
41569,13250.00,13225.00,0.11,36 months,credit_card,0.25,NJ,RENT,3333.33,700-704,13.00,16192.00,0.00,1 year
25849,12000.00,12000.00,0.16,60 months,small_business,0.19,NY,RENT,4000,685-689,9.00,11376.00,0.00,10+ years
43392,10000.00,10000.00,0.11,36 months,debt_consolidation,0.13,TX,RENT,2833.33,710-714,5.00,14087.00,0.00,5 years
62797,2000.00,2000.00,0.16,36 months,home_improvement,0.31,OH,MORTGAGE,4166.67,670-674,9.00,3313.00,1.00,2 years
44334,11200.00,11200.00,0.13,60 months,debt_consolidation,0.12,CA,MORTGAGE,3333.33,720-724,8.00,8747.00,0.00,10+ years
13378,8000.00,7575.00,0.08,36 months,debt_consolidation,0.04,TX,MORTGAGE,2430,765-769,5.00,2783.00,0.00,2 years
11868,25000.00,24975.00,0.11,36 months,credit_card,0.12,CA,MORTGAGE,25000,725-729,14.00,37719.00,0.00,7 years
41900,2500.00,2500.00,0.13,36 months,credit_card,0.06,NY,RENT,5416.67,680-684,8.00,15373.00,0.00,6 years
86660,7350.00,7350.00,0.12,36 months,debt_consolidation,0.20,CA,OWN,3355.05,695-699,19.00,11626.00,3.00,10+ years
66199,18800.00,18800.00,0.14,60 months,debt_consolidation,0.31,AL,RENT,5000,720-724,13.00,16397.00,0.00,8 years
2407,18000.00,17896.62,0.14,36 months,wedding,0.08,TX,MORTGAGE,5833.33,720-724,5.00,18505.00,1.00,3 years
52407,16400.00,16350.00,0.14,60 months,debt_consolidation,0.24,FL,RENT,3500,725-729,11.00,16693.00,1.00,5 years
96461,18825.00,18825.00,0.17,60 months,credit_card,0.33,MI,MORTGAGE,3583.33,690-694,12.00,13426.00,0.00,8 years
96016,12500.00,12500.00,0.13,36 months,credit_card,0.28,PA,RENT,3416.67,690-694,12.00,14174.00,0.00,6 years
